Date,SGD3M.BGN.Curncy,SDO3M.BGN.Curncy,USDSGDV3M.BGN.Curncy,MASB10Y.BGN.Index,MASB2Y.BGN.Index,USGG10YR.BGN.Index,STI.Index,BCOM.Index,XAU.BGN.Curncy,COA.Comdty,CLA.Comdty,CL1.Comdty,DXY.Curncy,VIX.Index,SPX.Index,FEDL01.Index,SORACA3M.Index,SIMSM2.Index,SIMSM3A.Index,USGG5YR.Index,USGG3M.Index,SNEER.Index,USBMMY3M.Index,MASB3M.Index
2023-01-11,-21.4,-22.59,5.705,2.8632,3.106,3.5392,3271.51,109.6679,1875.69,72.66,67.87,77.41,103.188,21.09,3969.61,4.33,3.0074,,,3.658,4.6565,,,4.323
2023-01-12,-24.08,-24.94,5.7475,2.8401,3.106,3.44,3267.78,110.9404,1897.09,72.9,67.9,78.39,102.246,18.83,3983.17,4.33,3.0057,,,3.5357,4.5755,,,4.336
2023-01-13,-22.63,-23.5,5.705,2.8014,3.1,3.5035,3293.75,111.5772,1920.23,73.35,68.26,79.86,102.204,18.35,3999.09,4.33,3.0115,,,3.6107,4.5732,135.3,,4.336
2023-01-16,-23,-24,5.8575,2.8294,3.132,3.5035,3283.6,,1916.02,72.91,,,102.204,19.49,,,3.0298,,,3.6107,4.5732,,,4.332
2023-01-17,-24.5,-24.88,5.8825,2.888,3.145,3.5476,3280.51,112.0157,1908.69,72.57,66.84,80.18,102.39,19.36,3990.97,4.33,3.0328,,,3.6209,4.5778,,4.613174525,4.261
2023-01-18,-23.46,-24.13,5.7775,2.8941,3.146,3.3698,3289.55,111.5941,1904.11,72.35,66.68,79.48,102.363,20.34,3928.86,4.33,3.0385,,,3.4385,4.6383,,,4.23
2023-01-19,-25.24,-25.25,5.885,2.815,3.108,3.3915,3276.18,111.8466,1932.24,72.99,67.31,80.33,102.058,20.52,3898.85,4.33,3.0442,,,3.4828,4.6377,,,4.23
2023-01-20,-25.5,-25.79,5.81,2.8406,3.114,3.4787,3293.71,112.1277,1926.08,73.5,67.63,81.31,102.012,19.85,3972.61,4.33,3.0549,,,3.5614,4.6282,135.29,,4.23
2023-01-23,-25.54,,5.835,,,3.5098,,112.5185,1931.04,74.05,68.29,81.62,102.138,19.81,4019.81,4.33,,,,3.62,4.6483,,4.628526986,
2023-01-24,-25.56,-25.5,5.83,,,3.4527,,111.9141,1937.36,73.01,67.37,80.13,101.918,19.2,4016.95,4.33,,,,3.5749,4.6545,,,
2023-01-25,-26.08,-26,5.86,2.7971,3.102,3.4416,3352.77,111.7393,1946.11,72.67,67.01,80.15,101.641,19.08,4016.22,4.33,3.0772,,,3.5453,4.6643,,,4.212
2023-01-26,-25.75,-26.5,5.84,2.7947,3.083,3.4947,3377.19,112.3885,1929.21,72.7,66.88,81.01,101.839,18.73,4060.43,4.33,3.0853,,,3.5929,4.6637,,,4.168
2023-01-27,-25.62,-26.63,5.8375,2.8679,3.083,3.5035,3394.21,111.611,1928.04,72.04,66.28,79.68,101.927,18.51,4070.56,4.33,3.0925,,,3.6102,4.6645,135.7,,4.159
2023-01-30,-26,-26.25,5.775,2.9405,3.123,3.5366,3378.29,110.7983,1923.17,71.67,66.02,77.9,102.276,19.94,4017.77,4.33,3.1199,,,3.6621,4.6535,,4.648998766,4.17
2023-01-31,-26.08,-26.25,5.77,2.9665,3.123,3.5069,3365.67,111.8001,1928.36,72.69,66.94,78.87,102.097,19.4,4076.6,4.33,3.1307,747003.5,761722.9,3.6171,4.6415,,,4.181
2023-02-01,-26.58,-26.88,5.605,2.9358,3.097,3.4166,3377.65,109.5348,1950.52,71.47,65.79,76.41,101.217,17.87,4119.21,4.33,3.1419,,,3.5154,4.6383,,,4.168
2023-02-02,-27.5,-27.44,5.64,2.894,3.052,3.3927,3363.68,109.4116,1912.72,71.44,65.74,75.88,101.75,18.73,4179.76,4.58,3.1525,,,3.4879,4.6118,,,4.141
2023-02-03,-27.6,-27.24,5.555,2.9199,3.019,3.5246,3384.29,107.0711,1864.97,69.88,64.3,73.39,102.915,18.33,4136.48,4.58,3.1625,,,3.659,4.636,135.69,,4.128
2023-02-06,-28.43,-28.38,5.855,3.0154,3.078,3.6399,3385.93,106.6752,1867.48,70.41,64.93,74.11,103.621,19.43,4111.08,4.58,3.1869,,,3.8283,4.625,,4.643880625,4.129
2023-02-07,-30.72,-30.56,5.965,3.0453,3.092,3.6735,3380.84,108.1139,1873.1,71.27,65.61,77.14,103.427,18.66,4164,4.58,3.1916,,,3.8337,4.6441,,,4.128
2023-02-08,-32.5,-33.31,5.795,3.0579,3.059,3.6098,3388.52,108.0934,1875.49,71.98,66.27,78.47,103.409,19.63,4117.86,4.58,3.194,,,3.7883,4.6902,,,4.128
2023-02-09,-31.8,-31.97,5.75,3.083,3.072,3.6579,3359.48,107.9031,1861.78,71.54,65.99,78.06,103.221,20.71,4081.5,4.57,3.1953,,,3.8586,4.7259,,,4.128
2023-02-10,-32.25,-32.97,5.715,3.117,3.119,3.732,3360.69,108.6756,1865.57,72.34,66.66,79.72,103.63,20.53,4090.46,4.58,3.1989,,,3.9226,4.7345,135.68,,4.128
2023-02-13,-32.5,-33,5.89,3.1677,3.16,3.7016,3324.7,108.5619,1853.49,72.87,67.35,80.14,103.345,20.34,4137.29,4.58,3.209,,,3.9104,4.7468,,4.736027202,4.129
2023-02-14,-33,-33.25,5.865,3.1477,3.16,3.7435,3318.2,108.7588,1854.31,72.74,67.24,79.06,103.233,18.91,4136.13,4.58,3.2084,,,4.001,4.7142,,,4.026
2023-02-15,-32.58,-32.75,5.85,3.1984,3.228,3.8049,3280.82,107.4009,1836.01,72.95,67.43,78.59,103.923,18.23,4147.6,4.58,3.2103,,,4.0368,4.7499,,,4.026
2023-02-16,-33.46,-33.17,5.875,3.1846,3.235,3.8608,3311.23,107.4432,1836.36,73.08,67.5,78.49,103.856,20.17,4090.41,4.58,3.2148,,,4.0727,4.783,,,4.026
2023-02-17,-34,-33.95,5.96,3.2725,3.283,3.8148,3328.37,106.5327,1842.36,71.99,66.48,76.34,103.862,20.02,4079.09,4.58,3.2214,,,4.0291,4.7857,135.78,,4.026
2023-02-20,-32.68,-32.63,5.99,3.2283,3.298,3.8148,3308.75,,1841.38,72.89,,,103.862,21.23,,,3.2321,,,4.0291,4.7857,,,4.024
2023-02-21,-35,-35.25,5.855,3.2107,3.319,3.9525,3306.86,107.0443,1835.09,72.29,66.66,76.16,104.176,22.87,3997.34,4.58,3.2314,,,4.1745,4.7902,,4.776994856,4.017
2023-02-22,-34.13,-34.21,5.81,3.2452,3.36,3.9156,3300.04,106.1328,1825.39,71.78,66.12,73.95,104.585,22.29,3991.05,4.58,3.2277,,,4.1514,4.8174,,,4.017
2023-02-23,-33.11,-33.5,5.74,3.2849,3.395,3.8768,3264.93,105.9813,1822.28,71.9,66.35,75.39,104.598,21.14,4012.32,4.58,3.2251,,,4.1064,4.8064,,,4.017
2023-02-24,-32.94,-33,5.82,3.2723,3.588,3.9432,3282.3,105.5489,1811.04,71.76,66.18,76.32,105.214,21.67,3970.04,4.58,3.2266,,,4.2152,4.7811,135.83,,4.017
2023-02-27,-34.47,-34.5,5.845,3.3821,3.725,3.9141,3263.24,105.9698,1817.14,70.84,65.39,75.68,104.673,20.95,3982.24,4.57,3.2347,,,4.1677,4.7572,,4.8077261,4.014
2023-02-28,-35.67,-35.5,5.745,3.3449,3.717,3.92,3262.63,106.1591,1826.92,70.61,65.17,77.05,104.869,20.7,3970.15,4.57,3.2352,755333.3,769801.7,4.1818,4.7687,,,4.088
2023-03-01,-36.28,-36.5,5.685,3.3206,3.675,3.9925,3255.08,107.2923,1836.72,71.1,65.56,77.69,104.483,20.58,3951.39,4.58,3.2206,,,4.2559,4.8485,,,4.088
2023-03-02,-36.64,-36.97,5.63,3.4385,3.758,4.0556,3234.9,106.9377,1835.87,71.33,65.97,78.16,105.027,19.59,3981.35,4.57,3.2164,,,4.3125,4.8427,,,4.079
2023-03-03,-40.43,-40.25,5.64,3.3958,3.712,3.9517,3232.02,108.3105,1856.48,72.22,66.97,79.68,104.521,18.49,4045.64,4.57,3.2116,,,4.2457,4.8408,135.8,,4.066
2023-03-06,-42.24,-41.75,5.62,3.3253,3.64,3.9577,3239.31,107.3258,1846.86,72.46,67.19,80.46,104.35,18.61,4048.42,4.57,3.2035,,,4.2528,4.8375,,4.823093491,4.056
2023-03-07,-42.49,-41.94,5.6,3.3281,3.618,3.9637,3245.27,105.7738,1813.45,70.98,65.71,77.58,105.615,19.59,3986.37,4.57,3.2055,,,4.3114,4.9063,,,3.998
2023-03-08,-47.5,-47.75,5.805,3.3774,3.672,3.9913,3226.86,105.0476,1813.8,70.88,65.42,76.66,105.658,19.11,3992.01,4.57,3.2053,,,4.3489,4.9758,,,3.998
2023-03-09,-48.25,-48.19,5.7,3.397,3.678,3.9032,3214.51,104.1983,1831.03,70.43,65.06,75.72,105.309,22.61,3918.32,4.57,3.209,,,4.1913,4.9491,,,3.998
2023-03-10,-48.33,-49.25,5.79,3.231,3.551,3.6987,3177.43,104.5533,1868.26,70.65,65.3,76.68,104.576,24.8,3861.59,4.57,3.2143,,,3.9647,4.8693,135.76,,3.998
2023-03-13,-46.56,-46.94,5.995,3.1018,3.407,3.5732,3132.37,105.1314,1913.7,69.94,64.61,74.8,103.595,26.52,3855.76,4.58,3.2415,,,3.6991,4.765,,4.8077261,3.986
2023-03-14,-44.63,-44.38,6.0175,2.9401,3.236,3.6892,3129.75,104.2085,1904.01,68.87,63.5,71.33,103.597,23.73,3919.29,4.58,3.2602,,,3.853,4.7557,,,3.893
2023-03-15,-45.57,-46.5,6.17,3.0428,3.347,3.4548,3172.92,102.152,1918.58,67.56,61.83,67.61,104.646,26.14,3891.93,4.58,3.281,,,3.5509,4.6098,,,3.915
2023-03-16,-46.21,-45.5,5.97,2.9353,3.224,3.577,3155.54,102.7609,1919.52,68.38,62.64,68.35,104.418,22.99,3960.28,4.58,3.2921,,,3.7366,4.5937,,,3.862
2023-03-17,-43.22,-43.5,5.84,2.9441,3.234,3.4286,3183.28,102.5945,1989.25,68.25,62.45,66.74,103.708,25.51,3916.64,4.58,3.3084,,,3.5002,4.3356,135.49,,3.853
2023-03-20,-38.67,-38.5,5.965,2.8339,3.041,3.4847,3139.76,102.5698,1978.84,68.72,62.86,67.64,103.281,24.15,3951.57,4.58,3.3668,,,3.5892,4.5292,,4.730906834,3.845
2023-03-21,-42.84,-41.63,5.935,2.9282,3.095,3.6094,3173.93,102.707,1940.07,68.84,63.18,69.33,103.256,21.38,4002.87,4.58,3.3901,,,3.748,4.6156,,,4.017
2023-03-22,-41.75,-41.75,5.765,2.9096,3.1,3.4341,3220.98,102.5711,1970.11,69.29,63.39,70.9,102.346,22.26,3936.97,4.58,3.4162,,,3.5114,4.6591,,,3.986
2023-03-23,-37.83,-38.13,5.73,2.8315,2.958,3.4266,3219,102.5509,1993.4,69.2,63.31,69.96,102.532,22.61,3948.72,4.83,3.4394,,,3.4392,4.5963,,,3.964
2023-03-24,-38.68,-38.63,5.8575,2.8501,2.887,3.3762,3212.64,103.0238,1978.21,68.96,63.24,69.26,103.116,21.74,3970.99,4.83,3.45,,,3.4075,4.6127,135.94,,3.964
2023-03-27,-41.31,-40.88,5.865,2.8764,2.961,3.5299,3239.03,103.7487,1956.67,70.46,64.69,72.81,102.857,20.6,3977.53,4.83,3.4664,,,3.5911,4.6509,,4.730906834,3.964
2023-03-28,-40.24,-39.88,5.77,2.8739,3.019,3.5696,3255.54,104.362,1973.54,70.51,64.83,73.2,102.43,19.97,3971.27,4.83,3.4852,,,3.6757,4.6467,,,4.039
2023-03-29,-39.27,-39.03,5.725,2.9425,3.087,3.5639,3262.54,104.1591,1964.7,70.27,64.77,72.97,102.64,19.12,4027.81,4.83,3.5044,,,3.6819,4.7239,,,4.026
2023-03-30,-38.11,-38,5.695,2.9777,3.117,3.5488,3257.18,104.3921,1980.37,70.24,64.87,74.37,102.144,19.02,4050.83,4.83,3.5296,,,3.6837,4.7752,,,4.017
2023-03-31,-39.49,-39.94,5.575,2.9439,3.113,3.4676,3258.9,105.5076,1969.28,70.58,65.15,75.67,102.506,18.7,4109.31,4.83,3.542,769933.8,784468.1,3.5733,4.693,136.16,,4.017
2023-04-03,-39.5,-39.75,5.5625,2.9067,3.136,3.4114,3281.08,106.5337,1984.65,71.28,65.71,80.42,102.093,18.55,4124.51,4.83,3.5775,,,3.5011,4.7183,,4.838462062,4.014
2023-04-04,-38.53,-39.5,5.415,2.8706,3.093,3.3387,3311.12,106.5169,2020.42,71.21,65.78,80.71,101.586,19,4100.6,4.83,3.5907,,,3.3881,4.7479,,,4.024
2023-04-05,-38.88,-39,5.33,2.8062,3.04,3.3108,3318.87,106.6344,2020.73,71.48,65.91,80.61,101.852,19.08,4090.38,4.83,3.6042,,,3.3709,4.8174,,,4.014
2023-04-06,-41.55,-41.75,5.39,2.7569,2.978,3.305,3300.48,106.2398,2007.91,71.36,65.77,80.7,101.822,18.4,4105.02,4.83,3.6135,,,3.3755,4.7941,,,4.014
2023-04-07,-41.75,,5.345,,,3.3906,,,,,65.77,80.7,102.092,,,4.83,,,,3.4971,4.752,136.05,,
2023-04-10,-45,-45.56,5.155,2.7928,2.99,3.4168,3294.43,106.2505,1991.48,70.93,65.54,79.74,102.578,18.97,4109.11,4.83,3.6156,,,3.5194,4.962,,5.043489122,4.005
2023-04-11,-44.89,-45,5.095,2.7645,2.947,3.4262,3297.83,107.1386,2003.62,71.5,66.23,81.53,102.204,19.1,4108.94,4.83,3.6127,,,3.528,4.9141,,,3.946
2023-04-12,-46.09,-46.31,4.85,2.7806,2.977,3.3906,3286.12,107.6193,2014.93,72.32,67.04,83.26,101.5,19.09,4091.95,4.83,3.6123,,,3.4625,4.9446,,,3.946
2023-04-13,-48.51,-48.75,4.79,2.7522,2.909,3.4449,3294.54,107.7188,2040.22,72.2,67.03,82.16,101.011,17.8,4146.22,4.83,3.6106,,,3.5003,4.9569,,,3.937
2023-04-14,-48.09,-48.34,4.695,2.7819,2.959,3.5128,3302.66,107.8204,2004.17,72.37,67.25,82.52,101.552,17.07,4137.64,4.83,3.6047,,,3.6056,4.9861,135.86,,3.937
2023-04-17,-49.23,-50.25,4.76,2.8068,2.981,3.6004,3319.26,108.0345,1995.19,72.01,66.92,80.83,102.103,16.95,4151.32,4.83,3.5928,,,3.6978,4.9906,,5.146081403,3.932
2023-04-18,-48.67,-49.5,4.765,2.8541,3.011,3.5756,3309.56,108.7529,2005.45,72.33,67.26,80.86,101.745,16.83,4154.87,4.83,3.5898,,,3.6786,5.0701,,,3.884
2023-04-19,-47.8,-48.13,4.8425,2.8791,3.022,3.5908,3324.05,107.3306,1994.93,71.64,66.55,79.16,101.968,16.46,4154.52,4.83,3.5851,,,3.7013,5.0901,,,3.853
2023-04-20,-45.89,-46.13,4.73,2.848,3.013,3.5318,3313.41,106.3893,2004.8,70.71,65.64,77.29,101.84,17.17,4129.79,4.83,3.5816,,,3.6264,5.0582,,,3.844
2023-04-21,-44.07,-44.38,4.7225,2.8567,3.034,3.5718,3321.82,105.5753,1983.06,71.82,66.92,77.87,101.822,16.77,4133.52,4.83,3.5802,,,3.663,5.0172,135.67,,3.844
2023-04-24,-45,-45.13,4.725,2.8657,3.061,3.4901,3324.55,105.9963,1989.14,72.37,67.37,78.76,101.348,16.89,4137.04,4.83,3.5969,,,3.5706,4.9672,,5.130689212,3.854
2023-04-25,-46.55,-46.5,4.8,2.8196,3.052,3.3996,3296.56,104.6145,1997.39,70.94,65.96,77.07,101.863,18.76,4071.63,4.83,3.6013,,,3.4491,5.0233,,,3.964
2023-04-26,-47.5,-47.5,4.905,2.7477,3.053,3.4485,3293.91,103.4534,1989.04,70.21,65.32,74.3,101.467,18.84,4055.99,4.83,3.603,,,3.4975,5.1083,,,3.955
2023-04-27,-46.31,-46.5,4.89,2.744,3.049,3.5204,3282.03,103.3361,1987.78,69.88,65.03,74.76,101.503,17.03,4135.35,4.83,3.6035,,,3.5912,5.144,,,3.937
2023-04-28,-46.7,-46.38,4.84,2.7638,3.095,3.422,3270.51,104.3114,1990,71.22,66.42,76.78,101.659,15.78,4169.48,4.83,3.6047,,,3.4828,5.0302,135.62,,3.937
2023-04-30,,,,,,,,,,,,,,,,,,775441.3,789907.3,,,,,
2023-05-01,-46.52,,4.885,,,3.5681,,103.6653,1982.56,70.43,65.59,75.66,102.151,16.08,4167.87,4.83,,,,3.6345,5.0113,,5.187133028,
2023-05-02,-47.01,-47,4.765,2.7988,3.144,3.4239,3281.99,102.3281,2016.68,69.04,64.06,71.66,101.958,17.78,4119.58,4.83,3.6057,,,3.4484,5.1065,,,3.925
2023-05-03,-47.06,-47.25,4.755,2.7182,3.115,3.3356,3262.01,101.5413,2038.97,67.71,62.66,68.6,101.343,18.34,4090.75,4.83,3.6075,,,3.298,5.1811,,,3.964
2023-05-04,-46.46,-46.47,4.92,2.6936,3.106,3.3787,3269.18,101.6529,2050.28,67.07,61.79,68.56,101.399,20.09,4061.22,5.08,3.6076,,,3.3286,5.1986,,,3.955
2023-05-05,-47.4,-47,4.715,2.6702,3.076,3.437,3266.63,102.9563,2016.79,68.52,63.24,71.34,101.214,17.19,4136.25,5.08,3.6037,,,3.4104,5.2016,135.99,,3.946
2023-05-08,-47.81,-47.75,4.61,2.7097,3.125,3.5072,3257.66,103.6997,2021.16,69.67,64.31,73.16,101.377,16.98,4138.12,5.08,3.6046,,,3.4912,5.2008,,5.207661995,3.932
2023-05-09,-47.58,-47.81,4.565,2.7705,3.136,3.5186,3242.95,103.5492,2034.56,70.22,64.99,73.71,101.605,17.71,4119.17,5.08,3.6086,,,3.4947,5.1819,,,3.937
2023-05-10,-48.29,-48.5,4.425,2.7904,3.162,3.4426,3242.29,102.734,2030.09,69.89,64.57,72.56,101.477,16.94,4137.64,5.08,3.6134,,,3.3845,5.1967,,,3.924
2023-05-11,-47.33,-47.56,4.58,2.7407,3.107,3.3843,3229.55,101.1199,2015.05,68.7,63.42,70.87,102.058,16.93,4130.62,5.08,3.6114,,,3.3553,5.1492,,,3.915
2023-05-12,-48.13,-48,4.61,2.7296,3.108,3.4625,3208.55,101.1839,2010.77,68.29,62.9,70.04,102.681,17.03,4124.08,5.08,3.611,,,3.4462,5.1522,136.21,,3.915
2023-05-15,-48.22,-48.94,4.675,2.767,3.132,3.5019,3214.72,102.3245,2016.49,68.96,63.5,71.11,102.434,17.12,4136.28,5.08,3.6084,,,3.4686,5.1229,,5.125558744,3.914
2023-05-16,-48.07,-48.75,4.59,2.7446,3.112,3.5339,3214.04,101.1662,1989.17,68.8,63.46,70.86,102.564,17.99,4109.9,5.08,3.6093,,,3.5257,5.1403,,,3.946
2023-05-17,-48.39,-48.78,4.71,2.7758,3.134,3.5641,3173.84,101.4239,1981.84,70.19,64.79,72.83,102.882,16.87,4158.77,5.08,3.6094,,,3.5848,5.2176,,,3.937
2023-05-18,-47.87,-49,4.695,2.7995,3.15,3.6457,3182.55,100.966,1957.55,69.95,64.65,71.86,103.584,16.05,4198.05,5.08,3.6088,,,3.6843,5.2246,,,3.937
2023-05-19,-48.08,-48.75,4.595,2.8409,3.188,3.6726,3202.59,101.0741,1977.81,68.88,63.51,71.55,103.198,16.81,4191.98,5.08,3.6077,,,3.7319,5.2172,135.9,,3.937
2023-05-22,-47.12,-47.5,4.545,2.8801,3.222,3.7148,3211.09,100.8743,1971.86,68.85,63.55,71.99,103.198,17.21,4192.63,5.08,3.6094,,,3.7619,5.2242,,5.320608914,3.923
2023-05-23,-46.1,-46.5,4.5,2.9852,3.301,3.6919,3218.08,100.4944,1975.23,69.39,64.09,72.91,103.488,18.53,4145.58,5.08,3.6143,,,3.7426,5.2261,,,4.048
2023-05-24,-47.35,-47.8,4.4775,2.9764,3.302,3.7419,3214.21,100.5773,1957.16,70.21,64.97,74.34,103.887,20.03,4115.24,5.08,3.6152,,,3.8186,5.3268,,,4.026
2023-05-25,-47.88,-48,4.5925,3.0352,3.361,3.8174,3207.72,99.2939,1941.41,68.84,63.6,71.83,104.251,19.14,4151.28,5.08,3.6133,,,3.9131,5.2818,,,4.017
2023-05-26,-48,-47.88,4.5925,2.9996,3.383,3.7983,3207.39,100.0794,1946.46,69.63,64.25,72.67,104.206,17.95,4205.45,5.08,3.6118,,,3.9271,5.2294,135.99,,4.017
2023-05-29,-47.79,-48.38,4.5475,2.9515,3.388,3.7983,3195.22,,1943.19,69.86,,,104.206,17.46,,,3.6125,,,3.9271,5.2294,,,4.005
2023-05-30,-47.47,-47.38,4.5925,2.8907,3.373,3.6866,3187.56,98.3284,1959.33,67.87,62.68,69.46,104.165,17.46,4205.52,5.08,3.6171,,,3.8067,5.252,,5.371969469,4.157
2023-05-31,-48.18,-48.88,4.675,2.8491,3.338,3.6426,3158.8,97.9647,1962.73,67.23,61.83,68.09,104.326,17.94,4179.83,5.08,3.6211,782419,796950.8,3.7547,5.3884,,,4.129
2023-06-01,-50.24,-50.13,4.615,2.8909,3.355,3.595,3166.3,99.1922,1977.61,68.15,62.82,70.1,103.56,15.65,4221.02,5.08,3.6241,,,3.6975,5.3433,,,4.106
2023-06-02,-50.24,,4.5675,,,3.6907,,99.8213,1947.97,69.1,63.67,71.74,104.015,14.6,4282.37,5.08,,,,3.8437,5.3513,136.06,,
2023-06-05,-49.58,-49.75,4.6175,2.9267,3.386,3.6831,3189.01,100.0633,1961.86,68.76,63.3,72.15,104.002,14.73,4273.79,5.08,3.6313,,,3.8176,5.2828,,5.289798896,4.097
2023-06-06,-49.56,-49.75,4.58,2.9001,3.356,3.6602,3190.11,100.4277,1963.52,68.45,63.09,71.74,104.125,13.96,4283.85,5.08,3.6337,,,3.8072,5.2339,,,4.128
2023-06-07,-50.46,-49.94,4.5475,2.9141,3.368,3.7952,3179.58,100.6793,1940.02,68.89,63.52,72.53,104.099,13.94,4267.52,5.08,3.6355,,,3.9404,5.2722,,,4.119
2023-06-08,-49.08,-49.29,4.485,2.9804,3.422,3.7179,3186.61,101.388,1965.46,68.07,62.66,71.29,103.343,13.65,4293.93,5.08,3.6394,,,3.8581,5.2272,,,4.11
2023-06-09,-48.67,-48.97,4.335,2.9793,3.418,3.7394,3186.97,100.9596,1961.19,68.02,62.47,70.17,103.557,13.83,4298.86,5.08,3.6431,,,3.9128,5.2354,136.29,,4.097
2023-06-12,-48.5,-48.39,4.3175,3.019,3.46,3.7356,3196.07,99.9348,1957.84,66.64,61.24,67.12,103.654,15.01,4338.93,5.08,3.6535,,,3.8936,5.2164,,5.217927267,4.106
2023-06-13,-49.42,-49.59,4.265,2.9707,3.408,3.8133,3189.4,101.1083,1943.74,68.42,62.89,69.42,103.338,14.61,4369.01,5.08,3.652,,,3.9907,5.1961,,,4.15
2023-06-14,-50.47,-50.41,4.235,3.0079,3.458,3.7862,3218.14,101.2802,1942.52,67.66,62.24,68.27,102.948,13.88,4372.59,5.08,3.65,,,3.9891,5.2162,,,4.141
2023-06-15,-49.94,-49.88,4.235,3.026,3.486,3.7165,3242.85,103.5079,1958.01,69.37,63.8,70.62,102.115,14.5,4425.84,5.07,3.6501,,,3.9098,5.1998,,,4.141
2023-06-16,-49.59,-50.19,4.3,2.9979,3.461,3.7613,3260.03,105.1417,1957.98,69.93,64.38,71.78,102.243,13.54,4409.59,5.08,3.6531,,,3.9828,5.2151,136.57,,4.141
2023-06-19,-48.66,-49.25,4.3675,3.0239,3.497,3.7613,3241.17,,1950.48,69.44,,,102.522,14.19,,,3.6445,,,3.9828,5.2151,,,4.138
2023-06-20,-48,-48.38,4.3175,3.0201,3.488,3.7207,3220.23,103.6242,1936.42,69.51,64,70.5,102.54,13.88,4388.71,5.07,3.6416,,,3.9529,5.2143,,5.197397249,4.141
2023-06-21,-49.36,-49.75,4.3275,2.974,3.463,3.7189,3223.66,104.7676,1932.55,70.23,64.66,72.53,102.071,13.2,4365.69,5.07,3.6397,,,3.9566,5.2762,,,4.141
2023-06-22,-48.88,-49.31,4.3325,2.9934,3.448,3.7946,3222.43,103.2163,1914.01,68.76,63.31,69.51,102.386,12.91,4381.89,5.07,3.6361,,,4.042,5.2885,,,4.141
2023-06-23,-48.93,-49.47,4.4475,3.0025,3.444,3.7347,3191.6,102.3456,1921.2,68.45,63.03,69.16,102.903,13.44,4348.33,5.07,3.6346,,,3.991,5.2888,136.46,,4.141
2023-06-26,-48.41,-48.69,4.3175,2.9732,3.432,3.7212,3189.68,102.4776,1923.26,68.74,63.26,69.37,102.692,14.25,4328.82,5.07,3.6352,,,3.968,5.3063,,5.248726238,4.129
2023-06-27,-45.98,-46.98,4.3,3.0235,3.461,3.7639,3205.35,101.2242,1913.69,68.62,63.19,67.7,102.492,13.74,4378.41,5.07,3.6371,,,4.0305,5.277,,,4.159
2023-06-28,-46,-46.25,4.3325,3.021,3.484,3.7078,3207.28,100.3296,1907.32,69.18,63.68,69.56,102.905,13.43,4376.86,5.07,3.6396,,,3.967,5.3205,,,4.15
2023-06-29,-46.12,-46.5,4.3675,,,3.8383,,100.2506,1908.2,69.09,63.68,69.86,103.342,13.54,4396.44,5.07,,,,4.1309,5.325,,,
2023-06-30,-47.25,-47.25,4.3325,3.081,3.586,3.8367,3205.91,101.4785,1919.35,69.55,63.98,70.64,102.912,13.59,4450.38,5.08,3.6414,783934.8,798560.3,4.1556,5.2836,136.31,,4.15
2023-07-03,-47.24,-47.25,4.35,3.07,3.597,3.8545,3207.1,101.2527,1921.64,68.46,62.9,69.79,102.988,13.57,4455.59,5.08,3.6549,,,4.1874,5.2768,,5.300068376,4.147
2023-07-04,-47.11,-47.31,4.3175,3.0725,3.593,3.8545,3203.77,,1925.48,69.78,,,103.039,13.7,,,3.66,,,4.1874,5.3198,,,4.181
2023-07-05,-48.28,-48.72,4.335,3.0634,3.578,3.9315,3185.38,102.0268,1915.3,69.82,64.3,71.79,103.373,14.18,4446.82,5.08,3.6621,,,4.2492,5.3398,,,4.181
2023-07-06,-47.36,-47.47,4.35,3.1362,3.613,4.0291,3150.43,101.3891,1910.9,69.36,63.95,71.8,103.166,15.44,4411.59,5.08,3.6653,,,4.3468,5.3521,,,4.168
2023-07-07,-48.78,-49.38,4.35,3.1981,3.615,4.0616,3139.47,101.9122,1925.05,69.95,64.34,73.86,102.272,14.83,4398.95,5.08,3.6685,,,4.3597,5.3367,136.41,,4.168
2023-07-10,-48.72,-49.66,4.385,3.2176,3.614,3.9938,3149.32,102.1541,1925.35,70.24,64.67,72.99,101.972,15.07,4409.53,5.07,3.6794,,,4.2355,5.3385,,5.320608914,4.17
2023-07-11,-48.98,-49.34,4.4175,3.2015,3.582,3.97,3163.84,103.1002,1932.23,71.1,65.6,74.83,101.732,14.84,4439.26,5.08,3.6844,,,4.2285,5.3709,,,4.168
2023-07-12,-50,-50.56,4.4525,3.1818,3.545,3.8573,3175.36,103.3871,1957.35,71.42,65.86,75.75,100.521,13.54,4472.16,5.08,3.689,,,4.0734,5.378,,,4.15
2023-07-13,-49.95,-50.44,4.4325,3.0765,3.479,3.7634,3238.46,104.5159,1960.51,72.09,66.5,76.89,99.77,13.61,4510.04,5.08,3.6926,,,3.9472,5.385,,,4.141
2023-07-14,-49.58,-50.34,4.4825,3.0582,3.486,3.8322,3248.63,104.5971,1955.21,71.26,65.71,75.42,99.914,13.34,4505.42,5.08,3.6955,,,4.047,5.3539,136.82,,4.141
2023-07-17,-49.88,-50,4.5325,3.033,3.497,3.8068,3254.43,103.5916,1955.04,71.16,65.59,74.15,99.842,13.48,4522.79,5.08,3.7016,,,4.0189,5.3923,,5.320608914,4.129
2023-07-18,-49.76,-50.13,4.4675,2.9639,3.448,3.7853,3254.26,104.9102,1978.72,71.86,66.52,75.75,99.941,13.3,4554.98,5.08,3.7044,,,4.0066,5.384,,,4.168
