Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDIDRV3M.Curncy,USDMYRV3M.Curncy,USDTHBV3M.Curncy,USDPHPV3M.Curncy,USDVNDV3M.Curncy,IHOFX3M.Curncy,MROI3M.Curncy,TBOI3M.Curncy,PPOI3M.Curncy,VDOI3M.Curncy,USSOC.Curncy,JIIN3M.Curncy,KLIB3M.Curncy,BOTH3M.Curncy,PHINBR3M.Curncy,VNCD3MO.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,USGG10YR.Index,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,IDGBFNBN.Index,MATPEMTD.Index,TBTVNET..Index,PHDBMTDD.Index,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXENET.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,SPX.Index
2012-01-11,0.108637,0.3184,0.022725,0.031571,0.7745,9160,3.1375,43.99,31.727,1.291,12.3825,8.055,7.0075,7.6425,6.065,4.07,2.6663,2.7326,3.182,,0.0805,5.2336,3.22,3.18,3.5,13.358,6.176,3.64,3.181,,,1.9037,213.612,147.931,185.921,193.03,,-48.86,140.3,-183.4,,-75.036,-13.3,-7.86,44.1241,1.54,3909.64,1522.29,1051.63,4645.86,347.43,1292.48
2012-01-12,0.109141,0.3184,0.022771,0.031556,0.7749,9160,3.1415,44.045,31.83,1.29,12.385,8.055,7.0475,7.6475,6.065,4.13,2.6296,2.7446,3.488,,0.084,5.2276,3.22,3.18,3.6875,13.386,6.166,3.6,3.196,,,1.9228,215.769,146.555,186.456,195.459,,371.38,167,-0.09,,-3.886,26.7,-39.8,32.3954,1.53,3909.497,1525.56,1052.23,4648.11,348.11,1295.5
2012-01-13,0.108933,0.3187,0.022764,0.031437,0.7734,9082,3.134,43.725,31.755,1.2928,11.3,7.955,6.9875,7.41,6.065,4.13,2.6292,2.69,3.15,,0.0835,5.208,3.22,3.18,3.625,13.386,6.128,3.59,3.208,,,1.8636,211.277,144.56,,191.045,,-44.03,146.5,803.56,,23.213,-20.5,-13.56,15.5833,1.84,3935.326,1523.07,1044.81,4613.83,354.33,1289.09
2012-01-16,0.109565,0.3185,0.022788,0.031377,0.7746,9130,3.1405,43.877,31.9,1.2916,11.22,7.715,7.2675,7.465,6.03,4.14,2.566,2.7626,3.243,,0.0825,5.1992,3.22,3.18,3.5625,13.386,6.077,3.585,3.207,,,1.8636,214.041,145,,194.792,,-36.98,107.2,23.13,,-3.108,-39.3,-18.24,4.8889,-21.47,3909.693,1509.06,1037.01,4578.92,357.87,
2012-01-17,0.110011,0.3207,0.022928,0.031486,0.7779,9085,3.126,43.625,31.772,1.2854,10.6925,7.75,6.9725,7.2775,6.065,4.28,2.6902,2.8067,3.076,,0.085,5.1924,3.22,3.16,3.25,13.386,5.986,3.59,3.189,,,1.8566,211.586,142.038,,190.059,,44.05,123.2,55.33,,19.979,16,49.52,16.7966,4.95,3954.755,1519.36,1056.54,4642.76,358.86,1293.67
2012-01-18,0.110926,0.3218,0.023048,0.031526,0.783,9069,3.1185,43.425,31.79,1.2773,10.7475,7.745,6.7025,7.2375,6.065,3.76,2.7917,2.8084,3.084,,0.0895,4.8204,3.22,3.16,3.375,13.386,5.781,3.595,3.185,,,1.8983,208.985,139.97,179.769,187.884,,6.67,138.9,33.76,,66.097,15.7,59.3,1.3487,0.72,3978.128,1517.38,1051.64,4677.62,362.66,1308.04
2012-01-19,0.111111,0.3222,0.023031,0.031666,0.7863,8970,3.104,43.495,31.677,1.2718,10.7975,7.745,7.1375,7.21,6.0625,3.65,2.8759,2.8585,3.181,,0.0875,4.7132,3.22,3.13,3.4375,13.386,5.594,3.585,3.18,,,1.977,198.647,138.396,176.845,184.754,,91.42,112.8,56.66,,95.823,-26.1,-87.32,24.9819,1.92,4001.073,1516.81,1058.94,4700.37,373.43,1314.5
2012-01-20,0.111769,0.3221,0.023112,0.031685,0.7863,8945,3.107,43.263,31.565,1.2719,10.825,7.7,7.2175,7.06,6.065,3.73,2.8407,2.863,3.099,,0.0915,4.7148,3.22,3.16,3.375,13.191,5.547,3.58,3.183,,,2.0246,,,,181.711,,103.97,140,427.03,,47.816,27.2,31.63,-3.5107,-11.65,3986.515,1522.66,1058.66,4747.9,373,1315.38
2012-01-23,0.111857,0.324,0.023183,0.031852,0.7887,8945,,,31.45,1.2679,10.555,7.705,6.86,7.0225,6.065,3.72,2.8513,2.9192,3.091,,0.089,,,3.19,,,,,3.172,,,2.0511,,,,180.812,,,,114.09,,,,-5.83,,,,,1062.55,,,1316
2012-01-24,0.111452,0.3238,0.023166,0.031832,0.7888,8990,,43.17,31.445,1.268,10.535,7.7025,6.91,7.055,6.065,3.67,2.8427,2.9586,3.121,,0.0915,4.7144,,3.14,3.25,,5.594,,3.162,,,2.06,,,,,,,,128.84,,11.956,,17.74,127.823,,3994.583,,1063.08,4714.35,,1314.66
2012-01-25,0.111266,0.3244,0.023269,0.031807,0.7924,9034,3.0778,43.115,31.577,1.2621,10.64,7.655,7.2,7.035,6.065,3.83,2.7715,2.8843,3.303,,0.0925,4.76111,3.22,3.1,3.625,,5.597,3.58,3.176,,,1.9946,,,,,,164.35,132,163.85,,-34.477,-8,5.3,0.6701,,3963.605,1519.76,1056.01,4670.49,,1326.05
2012-01-26,0.111576,0.3288,0.02337,0.031969,0.7951,8965,3.0415,42.838,31.3,1.2577,10.655,7.77,7.245,7,6.065,3.72,2.9018,2.9356,3.14,,0.089,4.6984,3.22,3.05,3.5,,5.525,3.55,3.187,,,1.9313,,,,,,138.24,126.5,153.74,,-31.868,-5.5,15.84,-7.473,,3983.434,1523.86,1068.54,4611.68,,1318.43
2012-01-27,0.111483,0.3291,0.023421,0.032175,0.7991,8983,3.043,42.85,31.21,1.2514,10.585,7.9,7.0225,6.98,6.065,3.72,2.8594,2.9438,3.392,,0.0905,4.6916,3.22,3.05,3.4375,,5.456,3.555,3.19,,,1.891,179.05,132.97,,173.63,,201.73,107.1,473.93,,-18.188,-19.4,136.46,4.978,,3986.41,1520.9,1076.29,4679.89,,1316.33
2012-01-30,0.111322,0.3269,0.02325,0.032098,0.7953,9013,3.0595,43.08,31.18,1.2574,10.6525,7.8775,7.03,7.02,6.0675,3.78,2.8126,2.9376,3.49,,0.0925,4.6772,3.22,3.05,3.625,13.386,5.41,3.55,3.174,,,1.8439,180.505,137.016,,174.817,,522.17,60.1,-7.57,,-83.957,-47,5.12,-9.348,2.38,3915.16,1513.55,1074.71,4644.49,384.94,1313.01
2012-01-31,0.11105,0.3283,0.023354,0.032258,0.7947,8995,3.0402,42.875,30.913,1.2583,10.56,8.17,6.84,7.0375,6.0675,3.86,2.8164,2.9414,3.339,,0.0955,4.6808,3.22,3.05,3.6875,13.386,5.296,3.555,3.175,,,1.7971,180.949,137.36,,175.368,,92.12,52.6,95.59,1025.53,-11.104,-7.5,-20.17,-0.628,3.57,3941.693,1521.29,1083.97,4682.44,387.97,1312.41
2012-02-01,0.111284,0.3296,0.023331,0.0323,0.7995,8985,3.041,42.945,30.995,1.2509,10.5775,8.195,6.8525,7.0325,6.065,3.9,2.8033,2.9041,3.332,,0.1045,4.67,,3.09,3.5625,13.386,5.292,3.565,3.175,,,1.8265,176.995,134.578,,171.753,,-13.35,,32.33,,0.64,,6.89,6.419,2.51,3964.976,,1086.36,4715.64,390.67,1324.09
2012-02-02,0.111359,0.3318,0.023436,0.032368,0.8019,8963,3.0175,42.663,30.93,1.2471,10.6425,8.45,7.0775,7.2125,6.065,3.95,2.8559,2.8537,3.1,,0.1085,4.6564,3.22,3.05,3.4375,13.386,5.258,3.545,3.192,,,1.8212,167.929,130.3,,163.759,,-62.46,29,237.33,,62.044,29,160.26,58.5031,1.24,4016.902,1537.09,1091.67,4822.08,401.61,1325.54
2012-02-03,0.111826,0.3329,0.023571,0.032415,0.8048,8980,3.0115,42.61,30.88,1.2418,10.4575,8.425,6.94,7.2025,6.065,3.89,2.9097,2.8777,3.102,,0.1115,4.6524,3.22,3.05,3.3125,13.386,5.237,3.505,3.211,,,1.9224,166.663,129.411,,162.6,,-7.83,61.5,269.44,,39.09,32.5,94.9,-13.3438,13.86,4015.949,1538.77,1098.95,4758.57,401.74,1344.9
2012-02-06,0.111421,0.331,0.02351,0.03231,0.8009,8990,,42.545,30.965,1.2485,10.4975,8.575,7.07,7.2225,6.0675,3.89,2.9252,2.8594,3.053,,0.1125,4.6456,,3.05,3.3125,13.386,5.226,,3.231,,,1.9066,160.586,122.995,,156.98,,8.92,,180.62,,-52.89,,71.43,-22.7044,1.81,3974.788,,1094.01,4816.33,399.73,1344.33
2012-02-07,0.111857,0.3318,0.02356,0.03241,0.803,8990,3.0107,42.408,30.94,1.2461,10.375,8.6,7.1,7.225,6.0325,3.88,2.919,2.8633,3.157,,0.1115,4.6356,,3.05,3.25,13.386,5.155,,3.241,,,1.9734,161.216,122.885,,157.442,,26.79,,184.13,,-67.304,,74.62,-7.5072,1.14,3955.452,,1101.12,4755.98,401.08,1347.05
2012-02-08,0.112424,0.3325,0.023684,0.032573,0.8023,8935,3.0033,42.22,30.755,1.2464,10.3225,8.5,6.9875,7.215,6.065,3.8,2.8182,2.8855,2.901,,0.1135,4.6312,3.21,3.05,3.25,13.386,5.125,3.455,3.274,,,1.9822,162.201,122.673,,158.594,,2.25,74.2,31.14,,-28.974,12.7,177.15,-36.629,5.22,3988.699,1553.18,1116.08,4805.8,409.53,1349.96
2012-02-09,0.111488,0.3321,0.023742,0.032526,0.8011,8971,3.0083,42.205,30.745,1.2483,10.045,8.5,6.9275,7.175,6.065,3.72,2.7356,2.8459,3.046,,0.1215,4.6284,3.21,3.05,3.25,13.386,4.996,3.46,3.243,,,2.0364,159.267,121.09,,155.144,,-73.09,106.9,432.45,,-46.461,32.7,43.41,-8.0144,3.2,3978.988,1565.32,1117.17,4769.62,411.39,1351.95
2012-02-10,0.110926,0.3293,0.023531,0.032394,0.7928,9031,3.0317,42.49,30.827,1.2615,9.97,8.5,6.9425,7.165,6.065,3.74,2.9151,2.857,3.234,,0.13,4.384,3.21,3.05,3.3125,13.386,5.122,3.455,3.257,,,1.9862,159.396,122.14,,155.937,,83.93,42.2,722.19,,-58.281,-64.7,53.47,-4.8931,5.32,3912.393,1561.66,1112.91,4783.52,405.02,1342.64
2012-02-13,0.110829,0.3299,0.023581,0.032533,0.7965,9000,3.025,42.445,30.81,1.2556,10.105,8.5,6.995,7.2575,6.065,3.68,2.9565,2.8543,3.067,,0.1325,4.3596,3.2,3.05,3.375,13.386,5.103,3.45,3.269,,,1.9741,,,,,,84.02,52,99.23,,6.205,9.8,-3.89,5.5185,2.55,3961.902,1562.82,1117.4,4802.03,395.54,1351.77
2012-02-14,0.111037,0.3284,0.023385,0.03242,0.7914,9030,3.0455,42.745,30.868,1.2636,10.08,8.5,7.0275,7.24,6.0325,3.77,2.8144,2.7923,3.07,,0.1295,4.3548,3.2,3.05,3.375,13.386,5.107,3.455,3.344,,,1.9361,159.5,122.375,,155.495,,-205.44,78.6,623.01,,-6.754,26.6,101.04,5.8844,2.65,3952.817,1566.05,1106.41,4775.93,400.26,1350.5
2012-02-15,0.110559,0.3291,0.023474,0.032462,0.7913,9032,3.0355,42.643,30.765,1.2638,10.0575,8.5,6.9625,7.2725,6.065,3.67,2.9729,2.7923,2.881,,0.1225,4.346,3.2,3.05,3.25,13.386,5.12,3.455,3.33,,,1.9275,158.942,121.967,,155.588,,-58.51,130.5,144.79,,-42.851,51.9,34.14,-2.7153,2.66,3953.045,1561.3,1126.48,4772.47,397.41,1343.23
2012-02-16,0.110132,0.3275,0.023416,0.032457,0.7931,9090,3.0585,42.835,30.88,1.2608,10.24,8.75,7.13,7.285,6.065,3.68,2.9419,2.7405,2.865,,0.1235,4.324,3.19,3.05,3.125,13.386,5.234,3.455,3.342,,,1.9827,,,,,,-106.89,126.2,97.58,,-16.665,-4.3,24.07,7.2295,0.34,3927.608,1550.49,1120.25,4766.57,396.51,1358.04
2012-02-17,0.110559,0.3293,0.02351,0.032468,0.7944,9046,3.0435,42.628,30.79,1.2588,10.2325,8.75,6.9425,7.2425,6.065,3.71,2.9054,2.7412,3.028,,0.1125,4.328,3.19,3.05,3.125,13.365,5.244,3.455,3.349,,,2.0017,,,,,,-78.63,167.7,340.19,,41.008,41.5,191.79,9.0866,1.68,3976.542,1557.15,1129.93,4880.71,403.3,1361.23
2012-02-20,0.111483,0.3312,0.023517,0.03251,0.7982,9026,3.0215,42.575,30.75,1.2529,10.28,8.75,6.6625,7.2375,6.0675,3.74,2.9578,2.7606,3.121,,0.115,4.3056,3.19,3.05,3.1875,13.365,5.205,3.455,3.352,,,2.0017,160.525,117.647,,155.784,,-21.06,196.8,4.92,,20.066,29.1,67.46,63.1805,1.73,3980.253,1560.57,1135.92,4943.84,413.98,
2012-02-21,0.110926,0.3305,0.023447,0.032552,0.7953,9050,3.0208,42.645,30.72,1.2574,10.23,8.75,6.9225,7.395,6.0325,3.75,2.9367,2.7755,3.188,,0.11,4.308,3.19,3.05,3.375,13.243,5.224,3.46,3.355,,,2.0591,157.715,115.005,,152.568,,-116.09,202.7,156.63,,8.827,5.9,113.11,35.9334,2.09,4002.951,1563.78,1140.39,4900.94,410.91,1362.21
2012-02-22,0.110284,0.3303,0.023463,0.032739,0.7947,9065,3.0258,42.63,30.58,1.2583,10.2325,8.55,6.785,7.185,6.065,3.74,2.9176,2.8074,3.112,,0.1135,4.256,3.19,3.05,3.4375,13.365,5.238,3.435,3.376,,,2.0034,158.254,115.373,,153.335,,93.77,220.3,44.23,,-5.377,17.6,42.87,13.6564,2.03,3995.024,1560.52,1137.82,4934.29,418.41,1357.66
2012-02-23,0.110236,0.3315,0.023392,0.032949,0.7973,9069,3.0125,42.785,30.375,1.2543,10.045,8.55,6.9275,7.21,6.065,4.03,2.9219,2.7718,3.064,,0.1175,4.2512,3.19,3.05,3.375,13.365,5.338,3.445,3.413,,,1.9965,160.974,116.79,,155.141,,60.81,255.1,247.63,,-13.391,34.8,40.25,10.4165,4.37,3958.809,1556.66,1140.07,4893.48,423.89,1363.46
2012-02-24,0.1092,0.3317,0.023359,0.032971,0.7963,9118,3.0125,42.825,30.36,1.2557,10.0675,8.25,6.9125,7.13,6.065,3.94,2.9257,2.797,2.986,,0.116,4.254,3.19,3.05,3.3125,13.365,5.437,3.445,3.414,,,1.9757,160.33,116.168,,155.058,,-30.57,297.9,784.78,,-97.821,42.8,76.59,0.7495,4.89,3894.562,1558.77,1146.14,4893,423.43,1365.74
2012-02-27,0.109445,0.3305,0.023272,0.032819,0.7965,9162,3.0244,42.978,30.505,1.2557,10.5375,8.25,6.835,7.165,6.065,4.16,2.8993,2.7774,3.006,,0.119,4.2288,3.19,3.05,3.3125,13.077,5.676,3.45,3.437,,,1.9255,171.259,117.251,,158.764,,-208.04,316.9,120.63,,-54.233,19,20.36,0.2683,0.66,3861.016,1559.04,1135.04,4799.29,428.41,1367.59
2012-02-28,0.109589,0.332,0.023329,0.032971,0.7994,9142,3.0115,42.845,30.36,1.2512,10.4775,8.25,7.015,7.1325,6.065,4.16,2.9034,2.8175,2.949,,0.1165,4.2404,3.19,3.05,3.125,13.077,5.534,3.452,3.526,,,1.9428,167.224,116.849,,156.309,,-114.88,330.7,325.56,,-40.377,13.8,7.35,7.6303,5.5,3903.557,1556.73,1146.26,4820.43,422.22,1372.18
2012-02-29,0.110682,0.3333,0.023399,0.032841,0.7988,9074,2.9945,42.747,30.272,1.2518,10.505,8.1,6.7975,6.9725,6.065,4.3,2.9092,2.7294,2.962,,0.1175,4.2496,3.19,3.05,3.125,13.077,5.511,3.449,3.549,,,1.9705,166.218,115.587,,155.49,,-256.24,429.2,219.36,-209.8,189.711,98.5,113.25,23.3473,7.62,3985.21,1569.65,1160.9,4897.65,423.64,1365.68
2012-03-01,0.110133,0.3337,0.023408,0.032787,0.8002,9079,3.0018,42.82,30.53,1.25,10.5125,8.1,6.58,7.0175,6.065,4.05,2.9665,2.7937,3.059,,0.1135,4.252,3.19,3.05,3.25,12.743,5.457,3.456,3.507,,,2.0261,166.491,115.834,,155.458,,-128.71,35.2,212.66,,-1.877,35.2,83.39,16.1986,-18.89,3962.286,1573.45,1164.98,4938.61,427.95,1374.09
2012-03-02,0.10983,0.333,0.023392,0.03269,0.7988,9080,3.0035,42.693,30.593,1.2522,10.5,8.1,6.2425,7.02,6.0325,4.05,2.9165,2.8046,3.073,,0.1115,4.2352,3.19,3.05,3.3125,12.91,5.527,3.466,3.438,,,1.9739,160.505,109.858,,149.526,,77.94,113.4,283.35,,64.128,78.2,101.29,12.2661,2.15,4004.868,1583.78,1165.15,5016.3,439.6,1369.63
2012-03-05,0.109637,0.3312,0.023364,0.032621,0.7951,9142,3.02,42.88,30.667,1.2578,10.5,8.1,6.705,7.0075,6.065,4.12,2.9,2.7804,3.076,,0.1125,4.2288,3.19,3.05,3.3125,13.365,5.566,3.47,3.449,,,2.0104,162.125,111.19,,151.67,,-20.78,159.4,204.51,,17.328,46,59.77,8.1664,-17.74,3984.897,1589.22,1157.95,5030.58,457.21,1364.34
2012-03-06,0.109433,0.3302,0.02324,0.032446,0.7912,9161,3.0234,42.963,30.74,1.2641,10.49,8.1,6.72,7.0125,6.065,4.1,2.7977,2.7432,3.131,,0.1125,4.2184,3.19,3.05,3.3125,13.365,5.662,3.471,3.438,,,1.9427,163.83,113.992,,153.264,,-60.98,187.3,53.07,,-0.181,27.9,19.02,6.943,6.24,3967.076,1589.91,1153.16,4967.39,445,1343.36
2012-03-07,0.109529,0.3303,0.023326,0.032531,0.7951,9110,3.0295,42.863,30.78,1.2577,11.24,8.25,6.7525,7.0975,6.065,4.36,2.8097,2.7581,3.017,,0.116,4.2092,3.19,3.08,3.375,13.365,5.838,3.474,3.436,,,1.9756,170.866,118.22,150.328,157.841,,-25.25,237.7,,,-32.063,50.4,,-2.0095,4.57,3942.517,1574.83,,4921.36,444.02,1352.63
2012-03-08,0.10983,0.3329,0.023507,0.032706,0.7994,9145,3.01,42.575,30.558,1.251,10.9425,8,6.635,6.98,6.065,4.34,2.8726,2.819,3.161,,0.119,4.198,3.19,3.05,3.25,13.365,5.77,3.481,3.448,,,2.0121,165.91,,144.158,149.993,,189.44,281.9,193.13,,14.662,44.2,-54.54,11.0443,3.05,3967.669,1578.36,1168.31,4956.19,431.66,1365.91
2012-03-09,0.109589,0.3326,0.023496,0.032733,0.7972,9123,3.0075,42.585,30.608,1.2544,10.835,8,6.655,6.865,6.0325,4.2,2.8798,2.8197,3.243,,0.1215,4.1908,3.19,3.05,3.3125,13.365,5.724,3.487,3.463,,,2.0279,158.71,,138.085,145.411,,-148.11,314.4,346.76,,36.908,32.5,81.05,-0.4638,3.36,3991.544,1579,1158.71,4980.71,432.11,1370.87
2012-03-12,0.109016,0.3296,0.023419,0.032616,0.7936,9175,3.032,42.658,30.64,1.2604,10.9175,8,6.795,6.87,6.065,4.34,2.9201,2.8125,3.242,,0.125,4.19,3.19,3.05,3.4375,13.365,5.844,3.49,3.513,,,2.0331,161.173,,140.394,147.276,,-177.68,318.7,414.91,,50.067,4.3,14.96,17.1963,2.04,3987.346,1564.75,1150.18,4975.17,428.02,1371.09
2012-03-13,0.108992,0.3293,0.023467,0.032669,0.7946,9168,3.0352,42.665,30.613,1.2585,10.6175,8,6.3575,6.885,6.065,4.29,2.8403,2.8505,3.266,,0.1285,4.19,3.19,3.05,3.4375,13.365,5.835,3.53,3.616,,,2.1263,,,,,,55.56,341,293.37,,88.176,22.3,8.67,18.4863,-1.17,4008.642,1564.02,1153.56,5005.75,429.39,1395.95
2012-03-14,0.10846,0.3266,0.02324,0.032489,0.7886,9181,3.0505,42.88,30.775,1.2681,10.64,8.35,6.41,6.885,6.065,4.42,2.9063,2.7858,3.317,,0.1325,4.1916,3.19,3.06,3.4375,13.365,5.943,3.556,3.76,,,2.2686,149.835,,130.153,138.008,,22.76,434.2,-3.18,,169.331,93.2,67.11,17.7824,8.26,4054.326,1575.71,1164.36,5050.99,433.86,1394.28
2012-03-15,0.108785,0.3278,0.023286,0.032548,0.7919,9168,3.057,43,30.76,1.2626,10.6325,8.45,6.69,6.875,6.065,4.38,2.821,2.8228,3.337,,0.1345,4.115,3.19,3.06,3.5,13.43,5.971,3.583,3.771,,,2.2794,,,,,,-6.54,494.3,2.95,,78.514,60.1,45.78,12.4528,22.13,4039.98,1579.38,1171.34,5031.78,441.85,1402.6
2012-03-16,0.109589,0.3279,0.023287,0.032547,0.7953,9156,3.0563,43.067,30.73,1.2575,10.62,8.35,6.75,6.87,6.03,4.31,2.8607,2.8228,3.423,,0.1335,4.194,3.19,3.08,3.4375,13.043,5.922,3.566,3.744,,,2.294,,,,,,-26.29,505.1,147.68,,56.716,10.8,156.64,15.2611,-2.32,4028.537,1571.4,1189.56,5145.89,438.52,1404.17
2012-03-19,0.109309,0.3276,0.023275,0.032579,0.7967,9176,3.0545,42.89,30.735,1.2553,10.6275,8.35,6.74,6.705,6.065,4.23,2.8986,2.8258,3.478,,0.1375,4.1912,3.19,3.08,3.5625,13.072,5.835,3.568,3.731,,,2.3772,,,,,,-8.73,546,76.37,,45.714,40.9,106.5,1.2612,4.47,4024.733,1573.6,1189.5,5127,438.07,1409.75
2012-03-20,0.108779,0.3244,0.023256,0.032478,0.7909,9173,3.0755,43.067,30.778,1.2643,10.515,8,6.67,6.54,6.065,4.3,2.842,2.7956,3.516,,0.1475,4.1936,3.19,3.08,3.6875,12.967,5.901,3.597,3.794,,,2.3591,154.16,,,,,-26.13,586.4,121.24,,38.107,40.4,42.81,-260.159,4.66,4022.168,1577.62,1196.6,5102.24,440.29,1405.52
2012-03-21,0.108897,0.3249,0.02324,0.032491,0.7912,9164,3.0745,43.03,30.742,1.2638,10.47,8,6.77,6.525,6.065,4.32,2.7246,2.7698,3.387,,0.1385,4.19619,3.19,3.08,3.6875,12.6,5.874,3.604,3.792,,,2.296,154.498,,,137.998,,-34.89,610.5,80.35,,15.777,24.1,57.21,-3.2064,3.57,4036.234,1582.53,1207.67,5037.94,445.77,1402.9
2012-03-22,0.108519,0.3239,0.023191,0.032494,0.7897,9195,3.0817,43.045,30.822,1.2662,10.425,8,6.665,6.675,6.065,4.23,2.8186,2.8193,3.29,,0.1355,4.1912,3.19,3.1,3.625,12.773,5.871,3.604,3.757,,,2.2781,165.838,101.83,126.838,142.673,,157.16,636.4,-52.89,,28.671,25.9,44.86,1.5099,1.84,4041.559,1583.24,1191,5043.52,445.67,1392.79
2012-03-23,0.108578,0.325,0.023305,0.032541,0.7932,9190,3.077,42.963,30.78,1.261,10.58,8.1,6.6925,6.3225,6.0325,4.22,2.7492,2.7895,3.34,,0.136,,3.19,3.1,3.5625,12.6,5.862,3.605,3.716,,,2.2317,162.839,103.437,128.692,143.376,,,683.2,87.16,,,46.8,14.6,14.9787,4.41,,1585.83,1194.44,5042.44,454.1,1397.11
2012-03-26,0.109004,0.3252,0.023292,0.032595,0.7953,9197,3.0748,43.065,30.795,1.2573,10.58,8.1,6.49,6.37,6.065,4.35,2.7859,2.8159,3.217,,0.134,4.194,3.19,3.1,3.5,,5.903,3.63,3.72,,,2.2479,161.83,103.985,127.988,142.19,,,754.7,-67.8,,36.701,71.5,35.62,8.1406,4.53,4031.705,1582.98,1188.32,5029.63,459.26,1416.51
2012-03-27,0.109218,0.3272,0.023261,0.032552,0.7953,9175,3.057,42.92,30.66,1.2576,10.455,7.8,6.325,6.32,6.065,4.29,2.8098,2.8043,3.09,,0.1305,4.1932,3.19,3.1,3.25,12.54,5.902,3.642,3.729,,,2.1836,159.993,101.597,,141.513,,-25.12,862.9,-44.81,,54.399,108.2,80.54,20.3539,4.4,4079.384,1588.1,1207.29,5078.1,445.92,1412.52
2012-03-28,0.109063,0.3268,0.023275,0.032473,0.7953,9189,3.0626,42.93,30.78,1.2576,10.545,7.7,6.385,6.28,6.065,4.37,2.8473,2.8072,3.208,,0.1305,4.1936,3.19,3.1,3.375,12.467,5.872,3.652,3.722,,,2.1997,164.16,101.155,,142.16,,-48.08,907.8,-85.44,,46.251,44.9,25.66,9.025,19.9,4090.573,1583.75,1204.01,5067.66,446.32,1405.54
2012-03-29,0.109111,0.3257,0.023253,0.032368,0.7944,9165,3.0668,42.98,30.887,1.2588,10.51,7.7,6.335,6.315,6.065,4.33,2.7854,2.798,3.166,,0.131,4.202,3.19,3.1,3.375,12.455,5.893,3.653,3.776,,,2.1587,168.406,,133.081,146.304,,-11.95,982.3,-198.03,,51.232,74.5,54.76,-32.0403,1.7,4105.167,1585.44,1203.91,5085.24,439.63,1403.28
2012-03-30,0.109373,0.3267,0.023313,0.032468,0.7951,9165,3.0635,42.918,30.84,1.2577,9.8675,7.5,6.09,6.2675,6.065,4.26,2.8113,2.8033,3.114,,0.1275,4.206,3.19,3.1,3.375,12.142,5.889,3.651,3.81,,,2.2088,166.481,106.025,134.601,143.631,,10.91,1120.7,383.35,,129.771,138.4,40.66,24.4116,4.28,4121.551,1596.33,1196.77,5107.73,441.03,1408.47
2012-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72,,,,,,,,,,,
2012-04-02,0.109111,0.3274,0.023433,0.032478,0.798,9161,3.0552,42.69,30.84,1.2533,9.605,7.5,6.0425,6.445,6.065,4.1,2.8046,2.7933,3.169,,0.132,4.208,3.19,3.1,3.4375,,5.814,3.647,3.852,,,2.182,163.828,106.025,133.261,142.291,,54.61,24.6,23.57,,85.805,24.6,2.78,-0.7261,,4166.072,1603.78,1199.09,5110.86,,1419.04
2012-04-03,0.109374,0.3287,0.023419,0.032425,0.7967,9130,3.0477,42.693,30.81,1.2552,9.2025,7.4,5.8175,6.3275,6.065,4.2,2.8744,2.792,3.354,,0.14,4.2124,3.19,3.1,3.4375,11.907,5.849,3.619,3.845,,,2.2988,,,,,,32.82,118.3,118.61,,134.375,93.7,82.72,0.3507,0.26,4215.444,1606.63,1211.07,5056.48,445.77,1413.38
2012-04-04,0.109529,0.3268,0.023392,0.032237,0.7943,9141,3.065,42.798,30.972,1.2593,9.105,7.4,5.88,6.305,6.065,4.18,2.852,2.8063,3.356,,0.142,4.2124,3.19,3.1,3.5625,12.27,5.854,3.629,3.84,,,2.2233,,,,,,-17.51,143.3,-3.43,,-51.072,25,3.91,0.2174,1.47,4134.036,1599.27,1198.09,5038.92,439.77,1398.96
2012-04-05,0.109158,0.3258,0.023392,0.032274,0.7938,9171,3.065,,31,1.2597,9.145,7.4,5.87,6.3275,6.065,4.22,2.8808,2.7937,3.355,,0.1435,4.212,3.19,3.1,,12.436,5.867,3.631,3.824,,,2.1805,,,,,,251.51,165.4,92.09,,-17.469,22.1,-2.5,,-3.64,4166.374,1593.44,1182.41,,444.93,1398.08
2012-04-06,0.109051,0.3262,0.023392,0.0323,0.7933,9163,3.0645,,30.99,1.2607,9.1875,7.4,5.83,6.1775,6.065,4.22,2.85,2.7931,3.357,,0.143,,3.19,,,12.522,5.879,3.626,3.817,,,2.0545,,,,,,,172.2,,,,6.8,,,-12.7,,1598.87,,,447.44,
